site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
cyrusone_aurora_chi1_chi2,2016,shrub_and_scrub,0.06227538955917895,3128.8493881225586,1.8630226712841493,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,built,0.1966783669597263,50938.13135690136,30.330284963860336,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,bare,0.07306137392204956,1936.8699340820312,1.1532778190671145,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,snow_and_ice,0.054349571689649406,0.0,0.0,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,water,0.05038256062526481,710.761095383588,0.42321117775532624,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,trees,0.11592673983561079,32614.206667582195,19.419600910899533,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,grass,0.06210423931033456,74.49694061279297,0.04435799621093993,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,flooded_vegetation,0.03555777028677045,0.0,0.0,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,crops,0.08558314835735009,17283.64088954552,10.291263920146148,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,shrub_and_scrub,0.0712376957041092,8865.051879882812,5.278551501081366,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,built,0.37257298016275675,105363.64652485575,62.737076111790984,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,bare,0.10094805468059105,3032.9793023801317,1.8059383821157051,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2017,snow_and_ice,0.05585196585174723,0.0,0.0,26,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2018,water,0.04792484439470041,664.0199276494045,0.39537990677704166,51,GOOGLE/DYNAMICWORLD/V1,10
