left_record_uid,right_record_uid,left_source,right_source,left_name,right_name,left_status,right_status,distance_m,name_score,match_rule,is_grouped_match
FracTracker:frac_row_856,PNNL:building_00463571876,FracTracker,PNNL,BCORE COPT DC-15,Amazon IAD79,Operating,Operating/inferred,24.414,0.0,spatial_100m,True
FracTracker:frac_row_1101,PNNL:building_01252196825,FracTracker,PNNL,SI NVA08 LLC,Amazon Web Services,Operating,Operating/inferred,24.44,0.0,spatial_100m,True
FracTracker:frac_row_1195,PNNL:building_00701924668,FracTracker,PNNL,CPUS STERLING LP,Amazon IAD91,Operating,Operating/inferred,24.455,0.0,spatial_100m,True
FracTracker:frac_row_1136,PNNL:building_00257581364,FracTracker,PNNL,Lumen Richmond 1,Flexential - Richmond,Operating,Operating/inferred,24.711,0.25,spatial_100m,True
NAICS:naics_266,PNNL:building_00038305431,NAICS,PNNL,"VANTAGE DATA CENTERS MANAGEMENT CO , LLC",Digital Realty Silicon Valley SJC34,Operating/inferred,Operating/inferred,24.926,0.0,spatial_100m,True
FracTracker:frac_row_564,PNNL:building_01080170580,FracTracker,PNNL,Flexential Hillsboro 5,Flexential Portland - Hillsboro 5,Operating,Operating/inferred,25.022,1.0,spatial_100m,True
FracTracker:frac_row_838,PNNL:building_01088241977,FracTracker,PNNL,21821 UUNET DR,Aligned IAD02,Operating,Operating/inferred,25.362,1.0,spatial_100m,True
FracTracker:frac_row_880,PNNL:building_00701930929,FracTracker,PNNL,IAD114,Amazon IAD114,Operating,Operating/inferred,25.362,1.0,spatial_100m,True
FracTracker:frac_row_296,PNNL:building_00978934687,FracTracker,PNNL,Digital Crossroad Data Center,Digital Crossroad,Operating,Operating/inferred,25.388,1.0,spatial_100m,True
FracTracker:frac_row_1238,PNNL:building_00059294476,FracTracker,PNNL,NVA01 STACK INFRASTRUCTURE,STACK NVA01A - Northern Virginia,Operating,Operating/inferred,25.486,0.667,spatial_100m,True
FracTracker:frac_row_1211,PNNL:building_00744491691,FracTracker,PNNL,DULLES NCP LLC,Amazon IAD145,Operating,Operating/inferred,25.73,0.0,spatial_100m,True
FracTracker:frac_row_1244,PNNL:building_00460175664,FracTracker,PNNL,QTS Ashburn-Moran,,Operating,Operating/inferred,26.404,0.0,spatial_100m,True
FracTracker:frac_row_411,PNNL:building_00883809860,FracTracker,PNNL,Facebook Forest City Data Center,Meta Forest City datacenter,Operating,Operating/inferred,26.408,0.5,spatial_100m,True
FracTracker:frac_row_772,PNNL:building_00597876724,FracTracker,PNNL,850 E. Collins Boulevard (DFW28),Digital Realty Dallas DFW28,Operating,Operating/inferred,26.46,0.143,spatial_100m,True
FracTracker:frac_row_1247,PNNL:building_01188680254,FracTracker,PNNL,QTS Lockridge ASH2 Quality Tech Lane DC2,QTS Ashburn Lockridge,Operating,Operating/inferred,26.562,1.0,spatial_100m,True
FracTracker:frac_row_1235,PNNL:building_00273896096,FracTracker,PNNL,NV-4 CYRUSONE LLC,,Operating,Operating/inferred,26.602,1.0,spatial_100m,True
FracTracker:frac_row_965,PNNL:campus_01022744244,FracTracker,PNNL,WATERSIDE AWS,AWS,Operating,Operating/inferred,26.842,1.0,spatial_100m,True
FracTracker:frac_row_508,PNNL:building_00551387747,FracTracker,PNNL,COL 3 (Cologix),,Operating,Operating/inferred,26.926,0.0,spatial_100m,True
FracTracker:frac_row_673,PNNL:building_01381264361,FracTracker,PNNL,xAI Colossus 1,xAI Colossus,Operating,Operating/inferred,27.069,1.0,spatial_100m,True
FracTracker:frac_row_62,PNNL:building_00052958203,FracTracker,PNNL,CoreSite DE2 Data Center,Pearl Plaza Office Building,Operating,Operating/inferred,27.145,0.0,spatial_100m,True
FracTracker:frac_row_349,PNNL:point_11167641842,FracTracker,PNNL,BWI1,Expedient Owings Mills,Operating,Operating/inferred,27.684,0.0,spatial_100m,True
FracTracker:frac_row_187,PNNL:building_00975064000,FracTracker,PNNL,Atlanta ATL11,Digital Realty Atlanta ATL11,Operating,Operating/inferred,27.971,1.0,spatial_100m,True
FracTracker:frac_row_1244,PNNL:building_00299946152,FracTracker,PNNL,QTS Ashburn-Moran,,Operating,Operating/inferred,28.491,1.0,spatial_100m,True
FracTracker:frac_row_886,PNNL:building_00793888429,FracTracker,PNNL,NTT Global Data Centers,NTT Ashburn VA5 Data Center,Expanding,Operating/inferred,28.501,1.0,spatial_100m,True
NAICS:naics_256,PNNL:point_10780794741,NAICS,PNNL,HOSTING COM,,Operating/inferred,Operating/inferred,28.694,0.0,spatial_100m,True
FracTracker:frac_row_1013,PNNL:building_00828135845,FracTracker,PNNL,AMAZON DATA SERVICES INC,Amazon IAD84,Operating,Operating/inferred,28.729,1.0,spatial_100m,True
FracTracker:frac_row_14,PNNL:building_00300959969,FracTracker,PNNL,H5 Data Center,H5 Phoenix,Operating,Operating/inferred,29.062,1.0,spatial_100m,True
FracTracker:frac_row_53,PNNL:building_01314012931,FracTracker,PNNL,Digital Realty SJC37 Data Center,Digital Realty Silicon Valley SJC37,Approved/Permitted/Under construction,Operating/inferred,29.074,1.0,spatial_100m,True
FracTracker:frac_row_568,PNNL:building_00321385147,FracTracker,PNNL,Meta Data Center,,Operating,Operating/inferred,29.192,0.0,spatial_100m,True
FracTracker:frac_row_1278,PNNL:building_00396296733,FracTracker,PNNL,Centersquare Seattle Data Center (Lynnwood),Centersquare Lynnwood SE1,Operating,Operating/inferred,29.334,1.0,spatial_100m,True
FracTracker:frac_row_741,PNNL:building_00549418041,FracTracker,PNNL,EXPERIAN DATA CENTER MCKINNEY,Experian McKinney Data Center,Operating,Operating/inferred,29.503,1.0,spatial_100m,True
FracTracker:frac_row_49,NAICS:naics_521,FracTracker,NAICS,Colovore,LEVEL 3 COMMUNICATIONS,Operating,Operating/inferred,29.552,0.0,spatial_100m,True
FracTracker:frac_row_1063,PNNL:building_00996899489,FracTracker,PNNL,BOURZOU VENTURES LLC (CloudHQ),CloudHQ MCC2,Operating,Operating/inferred,29.57,1.0,spatial_100m,True
FracTracker:frac_row_876,PNNL:building_00234722720,FracTracker,PNNL,H5 Data Center,H5 Data Centers Ashburn,Operating,Operating/inferred,30.376,1.0,spatial_100m,True
FracTracker:frac_row_795,PNNL:building_00509611437,FracTracker,PNNL,Stream Data Center,Stream San Antonio II,Operating,Operating/inferred,30.377,1.0,spatial_100m,True
FracTracker:frac_row_1219,PNNL:building_00273896089,FracTracker,PNNL,IAD2 Evoque Cyxtera,Centersquare IAD2-A,Operating,Operating/inferred,30.411,0.25,spatial_100m,True
FracTracker:frac_row_1291,PNNL:building_00417682781,FracTracker,PNNL,TierPoint - Seattle Data Center,KOMO Plaza West,Operating,Operating/inferred,30.575,0.0,spatial_100m,True
FracTracker:frac_row_870,PNNL:building_01381994242,FracTracker,PNNL,DULLES BERRY LC4,,Operating,Operating/inferred,30.661,0.0,spatial_100m,True
FracTracker:frac_row_700,PNNL:building_00028544618,FracTracker,PNNL,Cologix Dallas Data Centers,Equinix Infomart,Operating,Operating/inferred,31.549,0.0,spatial_100m,True
FracTracker:frac_row_770,PNNL:building_00597876798,FracTracker,PNNL,1232 Alma Road Data Center,Digital Realty Dallas DFW16,Operating,Operating/inferred,31.702,0.0,spatial_100m,True
FracTracker:frac_row_830,PNNL:building_01319637945,FracTracker,PNNL,ALLEGRO SOUTH CAMPUS,,Operating,Operating/inferred,31.746,0.0,spatial_100m,True
FracTracker:frac_row_1192,PNNL:campus_00460056018,FracTracker,PNNL,AWS: IAD58,,Operating,Operating/inferred,31.886,0.0,spatial_100m,True
FracTracker:frac_row_1132,PNNL:building_00079298926,FracTracker,PNNL,SUNRISE TECHNOLOGY PARK,CoreSite Reston Campus VA1,Operating,Operating/inferred,32.196,1.0,spatial_100m,True
FracTracker:frac_row_1182,PNNL:building_00794147657,FracTracker,PNNL,22370 KIPPER DR AWS,Amazon IAD146,Operating,Operating/inferred,32.403,1.0,spatial_100m,True
FracTracker:frac_row_1069,PNNL:building_01464257784,FracTracker,PNNL,INNOVATION EXECUTIVE CENTER DC-3,QTS Manassas DC1,Proposed,Operating/inferred,33.065,0.4,spatial_100m,True
FracTracker:frac_row_920,PNNL:building_01227614670,FracTracker,PNNL,MANUCHEHR VENTURES LLC,CloudHQ MCC3,Operating,Operating/inferred,33.523,0.0,spatial_100m,True
NAICS:naics_399,PNNL:building_00089784186,NAICS,PNNL,CORESITE - DE1,Insurance Exchange Building,Operating/inferred,Operating/inferred,33.846,0.0,spatial_100m,True
FracTracker:frac_row_1392,PNNL:point_13154826379,FracTracker,PNNL,NTT Data Center,NTT VA11 Data Center,Proposed,Operating/inferred,34.278,1.0,spatial_100m,True
NAICS:naics_237,PNNL:building_00209073647,NAICS,PNNL,"DIGITAL ALFRED, LLC",Digital Realty Silicon Valley SJC30,Operating/inferred,Operating/inferred,34.375,1.0,spatial_100m,True
NAICS:naics_527,PNNL:building_00460085343,NAICS,PNNL,DIGITAL 365  LLC,365 Main Street Data Center,Operating/inferred,Operating/inferred,34.518,1.0,spatial_100m,True
FracTracker:frac_row_1096,PNNL:building_01059030596,FracTracker,PNNL,SI NVA02 LLC A1A,Amazon Web Services,Operating,Operating/inferred,34.539,0.0,spatial_100m,True
FracTracker:frac_row_866,PNNL:campus_00460053030,FracTracker,PNNL,DC 8 9 10 DE,Amazon Web Services,Operating,Operating/inferred,34.763,0.0,spatial_100m,True
NAICS:naics_100,PNNL:building_00223783259,NAICS,PNNL,ISILON,CTI Biopharma,Operating/inferred,Operating/inferred,34.821,0.0,spatial_100m,True
FracTracker:frac_row_885,PNNL:building_00300163074,FracTracker,PNNL,MONTEREY DC ASSETS,Centersquare IAD4-B,Operating,Operating/inferred,35.303,0.0,spatial_100m,True
FracTracker:frac_row_281,PNNL:building_01217649350,FracTracker,PNNL,ORD-02 Data Center,Aligned Data Center - Chicago ORD-02,Approved/Permitted/Under construction,Operating/inferred,35.424,1.0,spatial_100m,True
FracTracker:frac_row_1288,PNNL:building_00337126739,FracTracker,PNNL,Digital Fortress Seattle Data Center,Intergate Seattle West Building C,Operating,Operating/inferred,35.626,0.167,spatial_100m,True
FracTracker:frac_row_1165,PNNL:building_00989735624,FracTracker,PNNL,Sutton Bay,Amazon IAD151,Operating,Operating/inferred,36.086,1.0,spatial_100m,True
FracTracker:frac_row_536,PNNL:building_00671301768,FracTracker,PNNL,New Albany Meta Data Center/Prometheus,Meta New Albany Data Center,Operating,Operating/inferred,36.542,1.0,spatial_100m,True
NAICS:naics_254,PNNL:point_08897151054,NAICS,PNNL,CORESITE,San Jose Colocation Center,Operating/inferred,Operating/inferred,36.735,1.0,spatial_100m,True
FracTracker:frac_row_997,PNNL:building_00996723589,FracTracker,PNNL,COPT DC 19 LLC,Amazon Web Services,Operating,Operating/inferred,36.914,0.0,spatial_100m,True
FracTracker:frac_row_489,NAICS:naics_547,FracTracker,NAICS,BlockFusion aka North East Data Center LLC,NORTH EAST DATA LLC,Operating,Operating/inferred,36.985,1.0,spatial_100m,True
FracTracker:frac_row_432,NAICS:naics_543,FracTracker,NAICS,CoreWeave/ Applied Digital,APLD JAMESTOWN DATACENTER,Operating,Operating/inferred,37.051,0.0,spatial_100m,True
FracTracker:frac_row_45,PNNL:building_00933393863,FracTracker,PNNL,Sacramento EdgeConneX Edge Data Center (EDC) (SAC01),Edgeconnex Data Center,Operating,Operating/inferred,37.75,1.0,spatial_100m,True
FracTracker:frac_row_1253,PNNL:building_00701924665,FracTracker,PNNL,VANTAGE DATA CENTERS VA11,Vantage VA11,Operating,Operating/inferred,38.024,1.0,spatial_100m,True
FracTracker:frac_row_877,PNNL:building_00793087858,FracTracker,PNNL,"IAD 41, IAD 42, BLDG P",Digital Realty IAD41 (Building P),Operating,Operating/inferred,38.07,1.0,spatial_100m,True
NAICS:naics_410,PNNL:building_00553223628,NAICS,PNNL,STACK INFRASTRUCTURE,Stack Infrastructure,Operating/inferred,Operating/inferred,38.088,1.0,spatial_100m,True
FracTracker:frac_row_1284,PNNL:campus_00640148472,FracTracker,PNNL,CyrusOne Quincy,CyrusOne Quincy,Operating,Operating/inferred,38.315,1.0,spatial_100m,True
FracTracker:frac_row_720,PNNL:campus_01301559332,FracTracker,PNNL,MARA Bitcoin Mining Data Center,MARA Data Center,Operating,Operating/inferred,38.637,1.0,spatial_100m,True
FracTracker:frac_row_554,PNNL:building_00195664350,FracTracker,PNNL,Cherokee Data Center,Cherokee Data Center,Operating,Operating/inferred,38.72,1.0,spatial_100m,True
FracTracker:frac_row_1222,PNNL:building_00299927846,FracTracker,PNNL,IAD76,Amazon IAD76,Operating,Operating/inferred,38.762,1.0,spatial_100m,True
FracTracker:frac_row_144,PNNL:campus_00958153769,FracTracker,PNNL,JMF IXP Farm Colombus,DLI ONE,Operating,Operating/inferred,38.774,0.0,spatial_100m,True
FracTracker:frac_row_873,PNNL:building_00460050155,FracTracker,PNNL,Equinix Data Center,Equinix Ashburn DC10,Operating,Operating/inferred,39.526,1.0,spatial_100m,True
FracTracker:frac_row_965,PNNL:building_00817338831,FracTracker,PNNL,WATERSIDE AWS,Amazon IAD140,Operating,Operating/inferred,39.901,0.0,spatial_100m,True
FracTracker:frac_row_1245,PNNL:campus_00696985482,FracTracker,PNNL,QTS BRODERICK ACQUISITION CO LLC,,Operating,Operating/inferred,40.051,0.0,spatial_100m,True
FracTracker:frac_row_246,PNNL:campus_00578438011,FracTracker,PNNL,Google,Google,Operating,Operating/inferred,40.522,1.0,spatial_100m,True
FracTracker:frac_row_1289,PNNL:building_00231664575,FracTracker,PNNL,H5 Data Centers,The Seattle Times,Operating,Operating/inferred,40.843,1.0,spatial_100m,True
FracTracker:frac_row_1013,PNNL:campus_00697021949,FracTracker,PNNL,AMAZON DATA SERVICES INC,,Operating,Operating/inferred,41.07,1.0,spatial_100m,True
FracTracker:frac_row_1220,PNNL:building_01276518679,FracTracker,PNNL,IAD214,Amazon IAD214,Operating,Operating/inferred,41.673,1.0,spatial_100m,True
FracTracker:frac_row_436,PNNL:building_01235150788,FracTracker,PNNL,H5 Data Center,Yahoo,Operating,Operating/inferred,41.976,0.0,spatial_100m,True
FracTracker:frac_row_848,PNNL:building_00300162675,FracTracker,PNNL,ACC5 ACC6 Digital Realty,Digital Realty ACC6,Operating,Operating/inferred,42.289,1.0,spatial_100m,True
NAICS:naics_526,PNNL:building_00209073647,NAICS,PNNL,DIGITAL ALFRED  LLC,Digital Realty Silicon Valley SJC30,Operating/inferred,Operating/inferred,42.682,1.0,spatial_100m,True
FracTracker:frac_row_729,PNNL:campus_00714776107,FracTracker,PNNL,Houston One Data Center,Skybox Houston One,Operating,Operating/inferred,43.221,1.0,spatial_100m,True
FracTracker:frac_row_1261,PNNL:building_01301654223,FracTracker,PNNL,Quail Ridge C - D,,Operating,Operating/inferred,43.668,0.0,spatial_100m,True
FracTracker:frac_row_105,NAICS:naics_338,FracTracker,NAICS,DataBank ATL1 (Midtown),"DATA CENTER ATLANTA, LLC",Operating,Operating/inferred,43.781,0.0,spatial_100m,True
NAICS:naics_400,PNNL:building_00775412072,NAICS,PNNL,APPLE INC.,,Operating/inferred,Operating/inferred,44.563,0.0,spatial_100m,True
NAICS:naics_177,PNNL:building_00818167571,NAICS,PNNL,NEBRASKA COLOCATION CENTER,1623 Farnam,Operating/inferred,Operating/inferred,44.565,0.0,spatial_100m,True
FracTracker:frac_row_22,PNNL:campus_00567575428,FracTracker,PNNL,Apple Data Center,Apple Mesa Data Center,Operating,Operating/inferred,44.72,1.0,spatial_100m,True
FracTracker:frac_row_523,PNNL:campus_00460067220,FracTracker,PNNL,Johnstown Data Center (Beech Rd NW),Amazon Web Services Datacenter Complex,Proposed,Operating/inferred,45.111,1.0,spatial_100m,True
NAICS:naics_535,PNNL:building_00037947315,NAICS,PNNL,WAVE BROADBAND,Layer42 Santa Clara,Operating/inferred,Operating/inferred,45.249,0.0,spatial_100m,True
FracTracker:frac_row_1260,PNNL:building_01124864831,FracTracker,PNNL,IAD11,Microsoft IAD11,Operating,Operating/inferred,46.746,1.0,spatial_100m,True
FracTracker:frac_row_727,PNNL:building_00526806006,FracTracker,PNNL,QTS-Irving,QTS Irving - Dallas Data Center Campus,Operating,Operating/inferred,46.977,1.0,spatial_100m,True
FracTracker:frac_row_613,PNNL:building_01109881281,FracTracker,PNNL,Tierpoint Valley Forge Data Center,TierPoint Valley Forge,Operating,Operating/inferred,47.168,1.0,spatial_100m,True
FracTracker:frac_row_523,PNNL:building_00562775657,FracTracker,PNNL,Johnstown Data Center (Beech Rd NW),Amazon Web Services  CMH50,Proposed,Operating/inferred,47.308,1.0,spatial_100m,True
NAICS:naics_125,PNNL:building_00045776979,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-7 IAD-11 IAD-24",Amazon IAD24,Operating/inferred,Operating/inferred,48.412,0.286,spatial_100m,True
FracTracker:frac_row_1226,PNNL:building_00744496741,FracTracker,PNNL,MARIES TECH PARK LLC,Amazon Web Services IAD117,Operating,Operating/inferred,48.499,1.0,spatial_100m,True
FracTracker:frac_row_1163,PNNL:building_01252196826,FracTracker,PNNL,AWS H&M Property,Amazon Web Services,Expanding,Operating/inferred,48.647,1.0,spatial_100m,True
FracTracker:frac_row_1286,PNNL:building_00337127817,FracTracker,PNNL,Vantage Data Center,Vantage WA11,Operating,Operating/inferred,48.812,1.0,spatial_100m,True
NAICS:naics_319,PNNL:building_00300959970,NAICS,PNNL,CYRUSONE,CyrusOne PHX1,Operating/inferred,Operating/inferred,48.875,1.0,spatial_100m,True
FracTracker:frac_row_932,PNNL:building_00544596573,FracTracker,PNNL,AWS IAD61-IAD63 South Riding,Amazon IAD63,Operating,Operating/inferred,48.932,1.0,spatial_100m,True
FracTracker:frac_row_1200,PNNL:building_00465062053,FracTracker,PNNL,DCT DULLES DOWNS Land Bay A,Amazon IAD88,Operating,Operating/inferred,49.118,0.0,spatial_100m,True
FracTracker:frac_row_84,PNNL:point_08109664813,FracTracker,PNNL,10 Forsyth St NW,Atlanta ATL13,Proposed,Operating/inferred,49.138,1.0,spatial_100m,True
FracTracker:frac_row_1279,PNNL:building_00589360530,FracTracker,PNNL,Digital Fortress Data Center,Digital Fortress Lynnwood,Operating,Operating/inferred,49.627,1.0,spatial_100m,True
FracTracker:frac_row_1034,PNNL:building_01443922535,FracTracker,PNNL,NVA06 Campus,,Operating,Operating/inferred,49.786,0.0,spatial_100m,True
NAICS:naics_355,PNNL:building_00544536822,NAICS,PNNL,LIQUID WEB,Liquid Web,Operating/inferred,Operating/inferred,50.083,1.0,spatial_100m,True
FracTracker:frac_row_875,PNNL:building_00298127059,FracTracker,PNNL,Filigree Ct Campus,Equinix Ashburn DC1,Operating,Operating/inferred,50.18,1.0,spatial_100m,True
FracTracker:frac_row_49,NAICS:naics_117,FracTracker,NAICS,Colovore,"1100 SPACE PARK, LLC",Operating,Operating/inferred,50.181,0.0,spatial_100m,True
FracTracker:frac_row_707,PNNL:building_00465042594,FracTracker,PNNL,TierPoint - Dallas Data Center,TierPoint Dallas Data Center,Operating,Operating/inferred,50.863,1.0,spatial_100m,True
NAICS:naics_117,PNNL:building_00209073641,NAICS,PNNL,"1100 SPACE PARK, LLC",Digital Realty Silicon Valley SJC10,Operating/inferred,Operating/inferred,50.949,0.0,spatial_100m,True
FracTracker:frac_row_601,PNNL:point_13409186015,FracTracker,PNNL,DaSTOR (King of Prussia) Data Center,DāStor: 3400 Horizon Drive,Operating,Operating/inferred,51.252,0.0,spatial_100m,True
NAICS:naics_530,PNNL:building_00209073641,NAICS,PNNL,TATA COMMUNICATIONS [AMERICA] INC,Digital Realty Silicon Valley SJC10,Operating/inferred,Operating/inferred,51.737,0.0,spatial_100m,True
NAICS:naics_260,PNNL:building_00205823971,NAICS,PNNL,TERREMARK WORLDWIDE INC,Equinix SV17,Operating/inferred,Operating/inferred,51.742,0.0,spatial_100m,True
NAICS:naics_117,PNNL:building_00209073645,NAICS,PNNL,"1100 SPACE PARK, LLC",Colovore,Operating/inferred,Operating/inferred,51.98,0.0,spatial_100m,True
FracTracker:frac_row_885,PNNL:building_00460175666,FracTracker,PNNL,MONTEREY DC ASSETS,Centersquare IAD4-A,Operating,Operating/inferred,52.109,0.0,spatial_100m,True
FracTracker:frac_row_1202,PNNL:building_00460056020,FracTracker,PNNL,DCT DULLES DOWNS Land Bay B,Amazon IAD56,Operating,Operating/inferred,52.423,0.0,spatial_100m,True
NAICS:naics_259,PNNL:building_00205823970,NAICS,PNNL,"TERREMARK NORTH AMERICA, INC",Equinix SV16,Operating/inferred,Operating/inferred,52.512,0.0,spatial_100m,True
FracTracker:frac_row_894,PNNL:building_01344901567,FracTracker,PNNL,STACK NVA04,,Operating,Operating/inferred,52.677,0.0,spatial_100m,True
FracTracker:frac_row_1285,PNNL:building_00499403699,FracTracker,PNNL,H5 Data Center,,Operating,Operating/inferred,52.76,0.0,spatial_100m,True
FracTracker:frac_row_1159,PNNL:campus_00708155014,FracTracker,PNNL,White Oak Tech Park (QTS),QTS Richmond Data Center,Operating,Operating/inferred,53.427,1.0,spatial_100m,True
NAICS:naics_112,PNNL:building_00239147724,NAICS,PNNL,"ZAYO GROUP, LLC",DataBank McLean IAD2,Operating/inferred,Operating/inferred,54.225,0.0,spatial_100m,True
