site_group_id,canonical_name,sources,source_count,member_count,primary_source,primary_source_layer,primary_record_uid,status_summary,is_currently_built,has_pipeline_status,state,county,city,latitude,longitude,coordinate_valid,geometry_type,operator_summary,name_aliases,facility_size_sqft,campus_area_sqft,mw_summary,reference_confidence,match_notes
site_00259,State Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1282,Operating,True,False,WA,Thurston,Olympia,47.03483,-122.895,True,Point,,State Data Center,,,,single_source_curated,
site_00260,North Olympic Peninsula Data Centers,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1283,Operating,True,False,WA,Jefferson,Port Hadlock-Irondale,48.04007,-122.785,True,Point,,North Olympic Peninsula Data Centers,,,,single_source_curated,
site_00261,CyrusOne Quincy,FracTracker|PNNL,2,4,PNNL,campus,PNNL:campus_00640148472,Operating,True,False,WA,Grant County,Quincy,47.243696120678365,-119.86960399091235,True,MultiPolygon,CyrusOne|NTT,CyrusOne Quincy|NTT Data Quincy,99760.0,1779563.0,,multi_source,FracTracker:frac_row_1284<->PNNL:building_00337127824:name_supported_500m:328.393m ; FracTracker:frac_row_1284<->PNNL:building_01343761104:spatial_100m:77.944m ; FracTracker:frac_row_1284<->PNNL:campus_00640148472:spatial_100m:38.315m
site_00262,H5 Data Center,FracTracker|PNNL,2,3,PNNL,campus,PNNL:campus_00283051474,Operating,True,False,WA,Grant County,Quincy,47.251411489874954,-119.8187531190913,True,MultiPolygon,H5 Data Centers|Intuit,H5 Data Center,452300.0,2700606.0,82,multi_source,FracTracker:frac_row_1285<->PNNL:building_00499403699:spatial_100m:52.76m ; FracTracker:frac_row_1285<->PNNL:campus_00283051474:strong_name_supported_1km:607.384m
site_00263,Vantage WA11,FracTracker|PNNL,2,4,PNNL,building,PNNL:building_00337127817,Operating,True,False,WA,Grant County,Quincy,47.25016454994511,-119.81449029306091,True,Polygon,,Vantage Data Center|Vantage WA11|Vantage WA12|Vantage WA13,147430.0,,,multi_source,FracTracker:frac_row_1286<->PNNL:building_00337127817:spatial_100m:48.812m ; FracTracker:frac_row_1286<->PNNL:building_00694602725:name_supported_500m:450.117m ; FracTracker:frac_row_1286<->PNNL:building_01343760339:name_supported_500m:294.141m
site_00264,Atlas Agro,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1287,Proposed,False,True,WA,Benton,Richland,46.355118,-119.3108,True,Point,,Atlas Agro,2500000.0,,,single_source_curated,
site_00265,Intergate Seattle East Building 4,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_00293211687,Operating,True,False,WA,King County,Seattle,47.49341087440766,-122.28885825770003,True,Polygon,Digital Realty|Sabey,Digital Fortress Seattle Data Center|Intergate Seattle East Building 4|Intergate Seattle West Building C,116828.0,,,multi_source,FracTracker:frac_row_1288<->PNNL:building_00293211687:name_supported_500m:394.777m ; FracTracker:frac_row_1288<->PNNL:building_00337126739:spatial_100m:35.626m
site_00266,The Seattle Times,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_00231664575,Operating,True,False,WA,King County,Seattle,47.61898482839781,-122.33646162358502,True,Polygon,H5 Data Centers,H5 Data Centers|The Seattle Times,48589.0,,,multi_source,FracTracker:frac_row_1289<->PNNL:building_00231664575:spatial_100m:40.843m
site_00267,Stonewall Tell Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_129,Proposed,False,True,GA,Fulton,Atlanta,33.615124,-84.55222,True,Point,RSC Investment Management LLC,Stonewall Tell Data Center,1902000.0,,,single_source_curated,
site_00268,Seattle EdgeConneX Edge Data Center® (EDC),FracTracker,1,1,FracTracker,,FracTracker:frac_row_1290,Operating,True,False,WA,King,Seattle,47.49822,-122.29,True,Point,,Seattle EdgeConneX Edge Data Center® (EDC),47000.0,,4.5,single_source_curated,
site_00269,KOMO Plaza East,FracTracker|PNNL,2,3,PNNL,building,PNNL:building_00417682780,Operating,True,False,WA,King County,Seattle,47.619324932166734,-122.34815288067006,True,Polygon,,KOMO Plaza East|KOMO Plaza West|TierPoint - Seattle Data Center,45743.0,,,multi_source,FracTracker:frac_row_1291<->PNNL:building_00417682780:spatial_100m:77.542m ; FracTracker:frac_row_1291<->PNNL:building_00417682781:spatial_100m:30.575m
site_00270,Centersquare Seattle Data Center (Tukwila 2),FracTracker,1,1,FracTracker,,FracTracker:frac_row_1292,Operating,True,False,WA,King,Tukwila,47.44046,-122.256,True,Point,,Centersquare Seattle Data Center (Tukwila 2),,,,single_source_curated,
site_00271,Meta Beaver Dam Data Center,FracTracker|PNNL,2,2,PNNL,campus,PNNL:campus_01453996659,Approved/Permitted/Under construction,True,True,WI,Dodge County,Beaver Dam,43.510374241426895,-88.81652212808933,True,MultiPolygon,Meta,Beaver Dam Meta Data Center|Meta Beaver Dam Data Center,700000.0,18261491.0,,multi_source,FracTracker:frac_row_1293<->PNNL:campus_01453996659:strong_name_supported_1km:621.439m
site_00272,DeForest QTS Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1294,Cancelled,False,True,WI,Dane,DeForest,43.23184,-89.33042,True,Point,,DeForest QTS Data Center,,,,single_source_curated,
site_00273,Expedient Milwaukee,FracTracker|PNNL,2,2,PNNL,building,PNNL:building_00664938835,Operating,True,False,WI,Milwaukee County,Franklin,42.86317702172799,-87.97785780206577,True,Polygon,,Expedient Milwaukee|MKE1,27000.0,,1.6,multi_source,FracTracker:frac_row_1295<->PNNL:building_00664938835:spatial_100m:3.921m
site_00274,Fredonia Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1296,Proposed,False,True,WI,Ozaukee,Fredonia,43.45566,-87.9353,True,Point,,Fredonia Data Center,,,,single_source_curated,
site_00275,Cloverleaf Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1297,Cancelled,False,True,WI,Brown,Greenleaf,44.32815,-88.110405,True,Point,,Cloverleaf Data Center,,,,single_source_curated,
site_00276,Janesville Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1298,Proposed,False,True,WI,Rock,Janesville,42.65851,-89.0211,True,Point,,Janesville Data Center,4800000.0,,25-200,single_source_curated,
site_00277,Kenosha Microsoft Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1299,Proposed,False,True,WI,Kenosha,Kenosha,42.62348,-87.9679,True,Point,Microsoft,Kenosha Microsoft Data Center,1000000.0,,,single_source_curated,
site_00278,Prime Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_13,Approved/Permitted/Under construction,False,True,AZ,Maricopa,Avondale,33.40756,-112.311,True,Point,Prime Data Centers,Prime Data Center,1300000.0,,210,single_source_curated,
site_00279,Vantage: Stacks Rd project,FracTracker,1,1,FracTracker,,FracTracker:frac_row_130,Proposed,False,True,GA,Fulton,Atlanta,33.60657,-84.5304,True,Point,,Vantage: Stacks Rd project,696980.0,,,single_source_curated,
site_00280,Microsoft Fairwater Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1300,Approved/Permitted/Under construction,False,True,WI,Racine,Mount Pleasant,42.68015,-87.90021,True,Point,Microsoft,Microsoft Fairwater Data Center,1200000.0,,"450-3,300",single_source_curated,
site_00281,Project Lighthouse,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1301,Approved/Permitted/Under construction,False,True,WI,Ozaukee,Port Washington,43.44933,-87.8525,True,Point,Vantage Data Centers,Project Lighthouse,,,"1,300-3,599",single_source_curated,
site_00282,Caledonia Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1302,Suspended,False,True,WI,Racine,Racine/ Caledonia,42.83487,-87.8458,True,Point,Microsoft,Caledonia Data Center,,,,single_source_curated,
site_00283,Menomonie Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1303,Suspended,False,True,WI,Dunn County,Red Cedar/ Elk Mound,44.92341,-91.8447,True,Point,,Menomonie Data Center,,,,single_source_curated,
site_00284,Microsoft Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1304,Proposed,False,True,WI,Racine,Sturtevant,42.68763,-87.9269,True,Point,Microsoft,Microsoft Data Center,4400000.0,,,single_source_curated,
site_00285,Microsoft Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1305,Proposed,False,True,WI,Racine,Sturtevant,42.70384,-87.9382,True,Point,Microsoft,Microsoft Data Center,,,,single_source_curated,
site_00286,Digital Power Optimization,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1306,Cancelled,False,True,WI,Wood,Wisconsin Rapids,44.41945,-89.8253,True,Point,,Digital Power Optimization,,,20,single_source_curated,
site_00287,Ridgeline Microgrid,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1307,Approved/Permitted/Under construction,False,True,WV,Tucker,Davis,39.13851,-79.4867,True,Point,Fundamental Data LLC,Ridgeline Microgrid,,,"1,656",single_source_curated,
site_00288,Adams Fork Harless Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1308,Proposed,False,True,WV,Mingo,Holden,37.75417,-82.1179,True,Point,"TransGas Development, LLC",Adams Fork Harless Data Center,,,2398.5,single_source_curated,
site_00289,Alpha Technologies Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1309,Approved/Permitted/Under construction,False,True,WV,Cabell,Huntington,38.41845,-82.4386,True,Point,,Alpha Technologies Data Center,60000.0,,,single_source_curated,
site_00290,Vantage: Westlake Project,FracTracker,1,1,FracTracker,,FracTracker:frac_row_131,Proposed,False,True,GA,Fulton,Atlanta,33.70682,-84.5833,True,Point,,Vantage: Westlake Project,750000.0,,,single_source_curated,
site_00291,QTS Kearneysville Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1310,Proposed,False,True,WV,Jefferson,Kearneysville,39.33659,-77.85235,True,Point,QTS Data Centers,QTS Kearneysville Data Center,,,,single_source_curated,
site_00292,NETL’s Computational Science & Engineering Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1311,Approved/Permitted/Under construction,False,True,WV,Monongalia,Morgantown,39.67102,-79.975006,True,Point,National Energy Technology Laboratory,NETL’s Computational Science & Engineering Center,,,,single_source_curated,
site_00293,Mountaineer Gigasystem/ Monarch Cloud Campus,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1312,Proposed,False,True,WV,Mason,Point Pleasant,38.9132,-82.1103,True,Point,Fidelis,Mountaineer Gigasystem/ Monarch Cloud Campus,,,2000-8000,single_source_curated,
site_00294,Adams Fork Wharncliffe Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1313,Proposed,False,True,WV,Mingo,Wharncliffe,37.59904,-81.9545,True,Point,"TransGas Development, LLC",Adams Fork Wharncliffe Data Center,,,2398.5,single_source_curated,
site_00295,Meta Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1314,Proposed,False,True,WY,Laramie,Cheyenne,41.08515,-104.833,True,Point,Meta,Meta Data Center,800000.0,,,single_source_curated,
site_00296,Microsoft CYS Datacenter,FracTracker|PNNL,2,4,PNNL,campus,PNNL:campus_00414055237,Approved/Permitted/Under construction,True,True,WY,Laramie County,Cheyenne,41.12341444962218,-104.90530165717429,True,MultiPolygon,Microsoft,CYS41 Datacenter|CYS42 Datacenter|Microsoft Azure Data Center|Microsoft CYS Datacenter,46211.0,8353216.0,,multi_source,FracTracker:frac_row_1315<->PNNL:building_01386017500:name_supported_500m:340.578m ; FracTracker:frac_row_1315<->PNNL:building_01386017501:strong_name_supported_1km:684.686m ; FracTracker:frac_row_1315<->PNNL:campus_00414055237:name_supported_500m:359.95m
site_00297,Related Digital,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1316,Proposed,False,True,WY,Laramie,Cheyenne,41.137573,-104.71874,True,Point,Related Digital,Related Digital,,,250,single_source_curated,
site_00298,Project Jade,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1317,Approved/Permitted/Under construction,False,True,WY,Laramie,Cheyenne,41.031693,-104.7964,True,Point,Crusoe,Project Jade,,,"10,000",single_source_curated,
site_00299,Skybox Round Rock Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1318,Approved/Permitted/Under construction,False,True,TX,Williamson,Round Rock,30.5489,-97.6441,True,Point,Skybox Datacenters,Skybox Round Rock Data Center,150000.0,,40,single_source_curated,
site_00300,Project LufKin: Amp Z Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1319,Proposed,False,True,TX,Angelina,Lufkin,31.3579,-94.677475,True,Point,,Project LufKin: Amp Z Data Center,,,175-1100,single_source_curated,
site_00301,Windstream Atlanta,FracTracker,1,1,FracTracker,,FracTracker:frac_row_132,Operating,True,False,GA,Dekalb,Atlanta,33.835022,-84.32718,True,Point,Windstream,Windstream Atlanta,1300.0,,75,single_source_curated,
site_00302,Eneus Energy,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1320,Proposed,False,True,TX,Cameron,Harlingen,26.226423,-97.63307,True,Point,,Eneus Energy,,,"2,000",single_source_curated,
site_00303,Black Mountain Power Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1321,Proposed,False,True,TX,Bexar,Van Ormy/ San Antonio,29.270124,-98.57086,True,Point,Black Mountain Power,Black Mountain Power Data Center,,,,single_source_curated,
site_00304,Qumulus AI,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1322,Proposed,False,True,TX,Denton,Denton,33.20929,-97.180824,True,Point,Qumulus AI,Qumulus AI,,,20,single_source_curated,
site_00305,American Tower/ ATC Watertown LLC/ Edge Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1323,Suspended,False,True,IN,Marion,Indianapolis,39.894096,-86.20275,True,Point,,American Tower/ ATC Watertown LLC/ Edge Data Center,20000.0,,4,single_source_curated,
site_00306,Carlton Cloverleaf Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1324,Cancelled,False,True,WI,Kewaunee,Carlton,44.42317,-87.53463,True,Point,Cloverleaf,Carlton Cloverleaf Data Center,,,100,single_source_curated,
site_00307,North East Data Center LLC,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1325,Proposed,False,True,TX,Medina,Lytle,29.219524,-98.82438,True,Point,Rowan,North East Data Center LLC,,,300,single_source_curated,
site_00308,Maricopa Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1326,Proposed,False,True,AZ,Maricopa,Buckeye,33.192265,-112.67318,True,Point,Fortescue,Maricopa Data Center,,,,single_source_curated,
site_00309,Menlo Equities Data Centere,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1327,Proposed,False,True,CA,Santa Clara,Sunnyvale,37.400707,-122.03299,True,Point,,Menlo Equities Data Centere,244215.0,,49,single_source_curated,
site_00310,Barrington Hills Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1328,Cancelled,False,True,IL,Cook,Barrington Hills,42.102898,-88.228096,True,Point,,Barrington Hills Data Center,,,,single_source_curated,
site_00311,EdgeConneX Ashville Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1329,Proposed,False,True,OH,Pickaway,Ashville,39.733818,-82.97449,True,Point,EdgeConneX,EdgeConneX Ashville Data Center,,,200,single_source_curated,
site_00312,T5: Project Eisenhower,FracTracker,1,1,FracTracker,,FracTracker:frac_row_133,Approved/Permitted/Under construction,False,True,GA,Richmond,Augusta,33.43883,-82.1557,True,Point,,T5: Project Eisenhower,2150000.0,,,single_source_curated,
site_00313,"""Treetop Development Project""",FracTracker,1,1,FracTracker,,FracTracker:frac_row_1330,Proposed,False,True,NY,Dutchess,Hopewell Junction,41.5234,-73.81024,True,Point,onovan Drive Holdings LLC,"""Treetop Development Project""",800000.0,,1000,single_source_curated,
site_00314,"New York State Artificial Intelligence Data Center/ ZeroC Data Centers, LLC",FracTracker,1,1,FracTracker,,FracTracker:frac_row_1331,Cancelled,False,True,NY,St. Lawrence,Massena,44.95557,-74.853615,True,Point,,"New York State Artificial Intelligence Data Center/ ZeroC Data Centers, LLC",,,300,single_source_curated,
site_00315,Kingsboro Data Center Project,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1332,Proposed,False,True,NC,Edgecombe,Edgecombe County,35.924713,-77.65831,True,Point,Energy Storage Solutions,Kingsboro Data Center Project,,,900,single_source_curated,
site_00316,Google,FracTracker|PNNL,2,5,PNNL,building,PNNL:building_00844386860,Approved/Permitted/Under construction|Proposed,True,True,TX,Ellis County,Midlothian,32.44212970719258,-97.06248797347524,True,Polygon,Google,Google|Project Sharka: Google Data Center|Sharka Data Center (Google),288000.0,,,multi_source,FracTracker:frac_row_1333<->PNNL:building_00844386860:strong_name_supported_1km:770.253m ; FracTracker:frac_row_1333<->PNNL:building_00844386861:strong_name_supported_1km:803.777m ; FracTracker:frac_row_1333<->PNNL:building_01458626323:strong_name_supported_1km:764.535m ; FracTracker:frac_row_743<->PNNL:building_00844386860:name_supported_500m:223.369m ; FracTracker:frac_row_743<->PNNL:building_00844386861:name_supported_500m:267.259m ; FracTracker:frac_row_743<->PNNL:building_01458626323:name_supported_500m:350.406m
site_00317,Mawson Midland Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1334,Expanding,False,True,PA,Beaver,Midland,40.632298,-80.45189,True,Point,Mawson Infrastructure Group,Mawson Midland Data Center,,,100,single_source_curated,
site_00318,CoreSite SV3,FracTracker|NAICS|PNNL,3,10,PNNL,building,PNNL:building_00054173383,Expanding|Proposed,True,True,CA,Santa Clara County,Santa Clara,37.37514209318246,-121.97170937322579,True,Polygon,CoreSite,CORESITE REAL ESTATE|CoreSite SV3|CoreSite SV4|CoreSite SV5|CoreSite SV6|CoreSite SV7|CoreSite SV8|CoreSite SV9|Walsh Bowers Technology Center: CoreSite,228000.0,,34|72,multi_source,FracTracker:frac_row_1335<->NAICS:naics_536:name_supported_500m:446.832m ; FracTracker:frac_row_1335<->PNNL:building_00054173383:name_supported_500m:449.63m ; FracTracker:frac_row_1335<->PNNL:building_00054173753:strong_name_supported_1km:502.192m ; FracTracker:frac_row_1335<->PNNL:building_00054173755:strong_name_supported_1km:606.568m ; FracTracker:frac_row_1335<->PNNL:building_00054383196:strong_name_supported_1km:531.807m ; FracTracker:frac_row_1335<->PNNL:building_00054383197:strong_name_supported_1km:634.804m ; FracTracker:frac_row_1335<->PNNL:building_00205846843:strong_name_supported_1km:593.427m ; FracTracker:frac_row_1335<->PNNL:building_01160688107:name_supported_500m:425.889m ; FracTracker:frac_row_51<->PNNL:building_00054383197:spatial_100m:89.348m ; NAICS:naics_536<->PNNL:building_00054173383:name_supported_500m:195.821m ; NAICS:naics_536<->PNNL:building_00054173753:name_supported_500m:329.829m ; NAICS:naics_536<->PNNL:building_00054173755:name_supported_500m:444.087m ; NAICS:naics_536<->PNNL:building_00054383196:name_supported_500m:197.211m ; NAICS:naics_536<->PNNL:building_00054383197:name_supported_500m:268.107m ; NAICS:naics_536<->PNNL:building_00205846843:name_supported_500m:315.667m ; NAICS:naics_536<->PNNL:building_01160688107:name_supported_500m:340.169m
site_00319,Stack Infrastructure Portland 3 Data Center -Bld POR3a,FracTracker|PNNL,2,5,PNNL,building,PNNL:building_00899634245,Expanding,True,True,OR,Washington County,Hillsboro,45.554197103944304,-122.93791223873745,True,Polygon,Stack|Stack Infrastructure,"Stack Infrastructure POR01A|Stack Infrastructure Portland 3 Data Center -Bld POR3a|Stack Infrastructure Portland 3 Data Center -Bld POR3b|Stack Infrastructure Portland 3 Data Center -Bld POR3c|Stack Infrastructure, POR03A, 3B, 3C, 3D",94010.0,,25|4,multi_source,FracTracker:frac_row_1336<->PNNL:building_00899634245:strong_name_supported_1km:960.1m ; FracTracker:frac_row_1337<->PNNL:building_00899634245:strong_name_supported_1km:533.498m ; FracTracker:frac_row_1337<->PNNL:building_01243089554:name_supported_500m:480.122m ; FracTracker:frac_row_1337<->PNNL:building_01243089555:name_supported_500m:450.312m
site_00320,BHM01 Nebius Data Center,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1338,Proposed,False,True,AL,Jefferson,Birmingham,33.42746,-86.88143,True,Point,Nebius,BHM01 Nebius Data Center,,,300,single_source_curated,
site_00321,Mililani Technology Park,FracTracker,1,1,FracTracker,,FracTracker:frac_row_1339,Expanding,False,True,HI,Honolulu,Mililani,21.480452,-158.02138,True,Point,,Mililani Technology Park,30000.0,,,single_source_curated,
